series_type,series_id,forecast_timestamp,forecast_revenue,feature,feature_value,shap_value,direction,base_value
category,Home Improvement & Garden,2018-09-02,16099.2451171875,lag_52,7715.719999999999,2305.718017578125,up,11279.533203125
category,Home Improvement & Garden,2018-09-02,16099.2451171875,rolling_mean_4,19677.6625,2175.709228515625,up,11279.533203125
category,Home Improvement & Garden,2018-09-02,16099.2451171875,rolling_std_4,5196.39061710065,423.38897705078125,up,11279.533203125
category,Home Improvement & Garden,2018-09-02,16099.2451171875,year,2018.0,47.68159866333008,up,11279.533203125
category,Home Improvement & Garden,2018-09-02,16099.2451171875,month,9.0,-60.69792556762695,down,11279.533203125
category,Home Improvement & Garden,2018-09-02,16099.2451171875,quarter,3.0,-39.99394989013672,down,11279.533203125
category,Home Improvement & Garden,2018-09-02,16099.2451171875,week_of_year,35.0,131.0928497314453,up,11279.533203125
category,Home Improvement & Garden,2018-09-02,16099.2451171875,day_of_week,6.0,0.0,neutral,11279.533203125
category,Home Improvement & Garden,2018-09-02,16099.2451171875,is_weekend,1.0,0.0,neutral,11279.533203125
category,Home Improvement & Garden,2018-09-02,16099.2451171875,days_to_month_end,28.0,-349.7860412597656,down,11279.533203125
category,Home Improvement & Garden,2018-09-02,16099.2451171875,month_sin,-1.0,-9.052184104919434,down,11279.533203125
category,Home Improvement & Garden,2018-09-02,16099.2451171875,month_cos,-1.8369701987210297e-16,-103.46967315673828,down,11279.533203125
category,Home Improvement & Garden,2018-09-02,16099.2451171875,week_sin,-0.8854560256532096,-175.62892150878906,down,11279.533203125
category,Home Improvement & Garden,2018-09-02,16099.2451171875,week_cos,-0.4647231720437691,690.9136352539062,up,11279.533203125
category,Home Improvement & Garden,2018-09-09,14360.1259765625,lag_1,16099.2451171875,-572.5429077148438,down,11279.533203125
category,Home Improvement & Garden,2018-09-09,14360.1259765625,lag_4,26893.77,-725.4235229492188,down,11279.533203125
category,Home Improvement & Garden,2018-09-09,14360.1259765625,lag_52,7655.81,1919.5032958984375,up,11279.533203125
category,Home Improvement & Garden,2018-09-09,14360.1259765625,rolling_mean_4,19539.573779296876,2347.72900390625,up,11279.533203125
category,Home Improvement & Garden,2018-09-09,14360.1259765625,rolling_std_4,5309.713396817877,503.15234375,up,11279.533203125
category,Home Improvement & Garden,2018-09-09,14360.1259765625,year,2018.0,44.02646255493164,up,11279.533203125
category,Home Improvement & Garden,2018-09-09,14360.1259765625,month,9.0,-55.52617263793945,down,11279.533203125
category,Home Improvement & Garden,2018-09-09,14360.1259765625,quarter,3.0,-39.99394989013672,down,11279.533203125
category,Home Improvement & Garden,2018-09-09,14360.1259765625,week_of_year,36.0,108.51919555664062,up,11279.533203125
category,Home Improvement & Garden,2018-09-09,14360.1259765625,day_of_week,6.0,0.0,neutral,11279.533203125
category,Home Improvement & Garden,2018-09-09,14360.1259765625,is_weekend,1.0,0.0,neutral,11279.533203125
category,Home Improvement & Garden,2018-09-09,14360.1259765625,days_to_month_end,21.0,-623.424560546875,down,11279.533203125
category,Home Improvement & Garden,2018-09-09,14360.1259765625,month_sin,-1.0,-9.052184104919434,down,11279.533203125
category,Home Improvement & Garden,2018-09-09,14360.1259765625,month_cos,-1.8369701987210297e-16,-105.95716094970703,down,11279.533203125
category,Home Improvement & Garden,2018-09-09,14360.1259765625,week_sin,-0.9350162426854147,-266.3276062011719,down,11279.533203125
category,Home Improvement & Garden,2018-09-09,14360.1259765625,week_cos,-0.3546048870425359,555.9091186523438,up,11279.533203125
category,Home Improvement & Garden,2018-09-16,13090.7109375,lag_1,14360.1259765625,-333.3326416015625,down,11279.533203125
category,Home Improvement & Garden,2018-09-16,13090.7109375,lag_4,19927.84,-1056.262939453125,down,11279.533203125
category,Home Improvement & Garden,2018-09-16,13090.7109375,lag_52,11074.119999999999,1510.271728515625,up,11279.533203125
category,Home Improvement & Garden,2018-09-16,13090.7109375,rolling_mean_4,16406.1627734375,2001.7408447265625,up,11279.533203125
category,Home Improvement & Garden,2018-09-16,13090.7109375,rolling_std_4,2452.7935387448115,-275.77288818359375,down,11279.533203125
category,Home Improvement & Garden,2018-09-16,13090.7109375,year,2018.0,47.68159866333008,up,11279.533203125
category,Home Improvement & Garden,2018-09-16,13090.7109375,month,9.0,-57.353763580322266,down,11279.533203125
category,Home Improvement & Garden,2018-09-16,13090.7109375,quarter,3.0,-39.99394989013672,down,11279.533203125
category,Home Improvement & Garden,2018-09-16,13090.7109375,week_of_year,37.0,202.594482421875,up,11279.533203125
category,Home Improvement & Garden,2018-09-16,13090.7109375,day_of_week,6.0,0.0,neutral,11279.533203125
category,Home Improvement & Garden,2018-09-16,13090.7109375,is_weekend,1.0,0.0,neutral,11279.533203125
category,Home Improvement & Garden,2018-09-16,13090.7109375,days_to_month_end,14.0,-45.60807418823242,down,11279.533203125
category,Home Improvement & Garden,2018-09-16,13090.7109375,month_sin,-1.0,-16.04458236694336,down,11279.533203125
category,Home Improvement & Garden,2018-09-16,13090.7109375,month_cos,-1.8369701987210297e-16,-126.11780548095703,down,11279.533203125
category,Home Improvement & Garden,2018-09-16,13090.7109375,week_sin,-0.970941817426052,196.37806701660156,up,11279.533203125
category,Home Improvement & Garden,2018-09-16,13090.7109375,week_cos,-0.23931566428755774,-196.99679565429688,down,11279.533203125
category,Home Improvement & Garden,2018-09-23,17039.642578125,lag_1,13090.7109375,-89.66551208496094,down,11279.533203125
category,Home Improvement & Garden,2018-09-23,17039.642578125,lag_4,15237.44,441.2516784667969,up,11279.533203125
category,Home Improvement & Garden,2018-09-23,17039.642578125,lag_52,6270.98,2278.12109375,up,11279.533203125
category,Home Improvement & Garden,2018-09-23,17039.642578125,rolling_mean_4,14696.8805078125,2361.89990234375,up,11279.533203125
category,Home Improvement & Garden,2018-09-23,17039.642578125,rolling_std_4,1284.7847245273886,944.9130249023438,up,11279.533203125
category,Home Improvement & Garden,2018-09-23,17039.642578125,year,2018.0,47.68159866333008,up,11279.533203125
category,Home Improvement & Garden,2018-09-23,17039.642578125,month,9.0,-96.78408813476562,down,11279.533203125
category,Home Improvement & Garden,2018-09-23,17039.642578125,quarter,3.0,-52.584285736083984,down,11279.533203125
category,Home Improvement & Garden,2018-09-23,17039.642578125,week_of_year,38.0,228.49209594726562,up,11279.533203125
category,Home Improvement & Garden,2018-09-23,17039.642578125,day_of_week,6.0,0.0,neutral,11279.533203125
category,Home Improvement & Garden,2018-09-23,17039.642578125,is_weekend,1.0,0.0,neutral,11279.533203125
category,Home Improvement & Garden,2018-09-23,17039.642578125,days_to_month_end,7.0,-71.37287902832031,down,11279.533203125
category,Home Improvement & Garden,2018-09-23,17039.642578125,month_sin,-1.0,13.714298248291016,up,11279.533203125
category,Home Improvement & Garden,2018-09-23,17039.642578125,month_cos,-1.8369701987210297e-16,-132.27882385253906,down,11279.533203125
category,Home Improvement & Garden,2018-09-23,17039.642578125,week_sin,-0.992708874098054,-39.80933380126953,down,11279.533203125
category,Home Improvement & Garden,2018-09-23,17039.642578125,week_cos,-0.12053668025532357,-73.45862579345703,down,11279.533203125
category,Kids & Baby,2018-09-02,13344.115234375,lag_1,6453.31,-2398.605712890625,down,11853.3173828125
category,Kids & Baby,2018-09-02,13344.115234375,lag_4,16939.44,-98.48589324951172,down,11853.3173828125
category,Kids & Baby,2018-09-02,13344.115234375,lag_52,14283.34,292.89007568359375,up,11853.3173828125
category,Kids & Baby,2018-09-02,13344.115234375,rolling_mean_4,12627.342499999999,725.2504272460938,up,11853.3173828125
category,Kids & Baby,2018-09-02,13344.115234375,rolling_std_4,4421.273502113578,1263.9166259765625,up,11853.3173828125
category,Kids & Baby,2018-09-02,13344.115234375,year,2018.0,0.0,neutral,11853.3173828125
category,Kids & Baby,2018-09-02,13344.115234375,month,9.0,468.30035400390625,up,11853.3173828125
category,Kids & Baby,2018-09-02,13344.115234375,quarter,3.0,0.0,neutral,11853.3173828125
category,Kids & Baby,2018-09-02,13344.115234375,week_of_year,35.0,-305.7666320800781,down,11853.3173828125
category,Kids & Baby,2018-09-02,13344.115234375,day_of_week,6.0,0.0,neutral,11853.3173828125
category,Kids & Baby,2018-09-02,13344.115234375,is_weekend,1.0,0.0,neutral,11853.3173828125
category,Kids & Baby,2018-09-02,13344.115234375,days_to_month_end,28.0,737.0053100585938,up,11853.3173828125
category,Kids & Baby,2018-09-02,13344.115234375,month_sin,-1.0,340.4537353515625,up,11853.3173828125
category,Kids & Baby,2018-09-02,13344.115234375,month_cos,-1.8369701987210297e-16,6.669450283050537,up,11853.3173828125
category,Kids & Baby,2018-09-02,13344.115234375,week_sin,-0.8854560256532096,270.22125244140625,up,11853.3173828125
category,Kids & Baby,2018-09-02,13344.115234375,week_cos,-0.4647231720437691,188.9426727294922,up,11853.3173828125
category,Kids & Baby,2018-09-09,11287.98828125,lag_1,13344.115234375,-887.1068115234375,down,11853.3173828125
category,Kids & Baby,2018-09-09,11287.98828125,lag_4,13871.93,-125.21353149414062,down,11853.3173828125
category,Kids & Baby,2018-09-09,11287.98828125,lag_52,10128.6,234.36715698242188,up,11853.3173828125
category,Kids & Baby,2018-09-09,11287.98828125,rolling_mean_4,11728.51130859375,495.2052307128906,up,11853.3173828125
category,Kids & Baby,2018-09-09,11287.98828125,rolling_std_4,3527.5565859923045,-408.4875793457031,down,11853.3173828125
category,Kids & Baby,2018-09-09,11287.98828125,year,2018.0,0.0,neutral,11853.3173828125
category,Kids & Baby,2018-09-09,11287.98828125,month,9.0,659.93408203125,up,11853.3173828125
category,Kids & Baby,2018-09-09,11287.98828125,quarter,3.0,0.0,neutral,11853.3173828125
category,Kids & Baby,2018-09-09,11287.98828125,week_of_year,36.0,-402.9884338378906,down,11853.3173828125
category,Kids & Baby,2018-09-09,11287.98828125,day_of_week,6.0,0.0,neutral,11853.3173828125
category,Kids & Baby,2018-09-09,11287.98828125,is_weekend,1.0,0.0,neutral,11853.3173828125
category,Kids & Baby,2018-09-09,11287.98828125,days_to_month_end,21.0,-168.97723388671875,down,11853.3173828125
category,Kids & Baby,2018-09-09,11287.98828125,month_sin,-1.0,159.86952209472656,up,11853.3173828125
category,Kids & Baby,2018-09-09,11287.98828125,month_cos,-1.8369701987210297e-16,6.955002307891846,up,11853.3173828125
category,Kids & Baby,2018-09-09,11287.98828125,week_sin,-0.9350162426854147,-251.27577209472656,down,11853.3173828125
category,Kids & Baby,2018-09-09,11287.98828125,week_cos,-0.3546048870425359,122.38533020019531,up,11853.3173828125
category,Kids & Baby,2018-09-16,13738.3193359375,lag_1,11287.98828125,-809.2213745117188,down,11853.3173828125
category,Kids & Baby,2018-09-16,13738.3193359375,lag_4,13244.69,147.7039794921875,up,11853.3173828125
category,Kids & Baby,2018-09-16,13738.3193359375,lag_52,17396.34,161.99427795410156,up,11853.3173828125
category,Kids & Baby,2018-09-16,13738.3193359375,rolling_mean_4,11082.52587890625,654.3973999023438,up,11853.3173828125
category,Kids & Baby,2018-09-16,13738.3193359375,rolling_std_4,3228.0848063833605,-151.14759826660156,down,11853.3173828125
category,Kids & Baby,2018-09-16,13738.3193359375,year,2018.0,0.0,neutral,11853.3173828125
category,Kids & Baby,2018-09-16,13738.3193359375,month,9.0,610.5679321289062,up,11853.3173828125
category,Kids & Baby,2018-09-16,13738.3193359375,quarter,3.0,0.0,neutral,11853.3173828125
category,Kids & Baby,2018-09-16,13738.3193359375,week_of_year,37.0,-346.3474426269531,down,11853.3173828125
category,Kids & Baby,2018-09-16,13738.3193359375,day_of_week,6.0,0.0,neutral,11853.3173828125
category,Kids & Baby,2018-09-16,13738.3193359375,is_weekend,1.0,0.0,neutral,11853.3173828125
category,Kids & Baby,2018-09-16,13738.3193359375,days_to_month_end,14.0,-110.62937927246094,down,11853.3173828125
category,Kids & Baby,2018-09-16,13738.3193359375,month_sin,-1.0,165.01109313964844,up,11853.3173828125
category,Kids & Baby,2018-09-16,13738.3193359375,month_cos,-1.8369701987210297e-16,-8.525772094726562,down,11853.3173828125
category,Kids & Baby,2018-09-16,13738.3193359375,week_sin,-0.970941817426052,1490.644775390625,up,11853.3173828125
category,Kids & Baby,2018-09-16,13738.3193359375,week_cos,-0.23931566428755774,80.55203247070312,up,11853.3173828125
category,Kids & Baby,2018-09-23,13519.3779296875,lag_1,13738.3193359375,-663.5204467773438,down,11853.3173828125
category,Kids & Baby,2018-09-23,13519.3779296875,lag_4,6453.31,211.12588500976562,up,11853.3173828125
category,Kids & Baby,2018-09-23,13519.3779296875,lag_52,14836.54,-52.59739303588867,down,11853.3173828125
category,Kids & Baby,2018-09-23,13519.3779296875,rolling_mean_4,11205.933212890624,741.7611083984375,up,11853.3173828125
category,Kids & Baby,2018-09-23,13519.3779296875,rolling_std_4,3345.5922381121927,-40.351444244384766,down,11853.3173828125
category,Kids & Baby,2018-09-23,13519.3779296875,year,2018.0,0.0,neutral,11853.3173828125
category,Kids & Baby,2018-09-23,13519.3779296875,month,9.0,478.3329162597656,up,11853.3173828125
category,Kids & Baby,2018-09-23,13519.3779296875,quarter,3.0,0.0,neutral,11853.3173828125
category,Kids & Baby,2018-09-23,13519.3779296875,week_of_year,38.0,-433.65283203125,down,11853.3173828125
category,Kids & Baby,2018-09-23,13519.3779296875,day_of_week,6.0,0.0,neutral,11853.3173828125
category,Kids & Baby,2018-09-23,13519.3779296875,is_weekend,1.0,0.0,neutral,11853.3173828125
category,Kids & Baby,2018-09-23,13519.3779296875,days_to_month_end,7.0,-147.16539001464844,down,11853.3173828125
category,Kids & Baby,2018-09-23,13519.3779296875,month_sin,-1.0,107.89607238769531,up,11853.3173828125
category,Kids & Baby,2018-09-23,13519.3779296875,month_cos,-1.8369701987210297e-16,-8.786151885986328,down,11853.3173828125
category,Kids & Baby,2018-09-23,13519.3779296875,week_sin,-0.992708874098054,1391.7471923828125,up,11853.3173828125
category,Kids & Baby,2018-09-23,13519.3779296875,week_cos,-0.12053668025532357,81.26666259765625,up,11853.3173828125
category,Kitchen & Appliances,2018-09-02,9421.0244140625,lag_1,3602.58,72.64822387695312,up,6773.62646484375
category,Kitchen & Appliances,2018-09-02,9421.0244140625,lag_4,13113.42,228.5748748779297,up,6773.62646484375
category,Kitchen & Appliances,2018-09-02,9421.0244140625,lag_52,6081.9400000000005,692.1244506835938,up,6773.62646484375
category,Kitchen & Appliances,2018-09-02,9421.0244140625,rolling_mean_4,9143.2175,-266.7869567871094,down,6773.62646484375
category,Kitchen & Appliances,2018-09-02,9421.0244140625,rolling_std_4,4051.9022620029964,-305.5777282714844,down,6773.62646484375
category,Kitchen & Appliances,2018-09-02,9421.0244140625,year,2018.0,2319.329345703125,up,6773.62646484375
category,Kitchen & Appliances,2018-09-02,9421.0244140625,month,9.0,93.27752685546875,up,6773.62646484375
category,Kitchen & Appliances,2018-09-02,9421.0244140625,quarter,3.0,2.898836612701416,up,6773.62646484375
category,Kitchen & Appliances,2018-09-02,9421.0244140625,week_of_year,35.0,-411.1009521484375,down,6773.62646484375
category,Kitchen & Appliances,2018-09-02,9421.0244140625,day_of_week,6.0,0.0,neutral,6773.62646484375
category,Kitchen & Appliances,2018-09-02,9421.0244140625,is_weekend,1.0,0.0,neutral,6773.62646484375
category,Kitchen & Appliances,2018-09-02,9421.0244140625,days_to_month_end,28.0,277.3637390136719,up,6773.62646484375
category,Kitchen & Appliances,2018-09-02,9421.0244140625,month_sin,-1.0,579.5946655273438,up,6773.62646484375
category,Kitchen & Appliances,2018-09-02,9421.0244140625,month_cos,-1.8369701987210297e-16,4.617626190185547,up,6773.62646484375
category,Kitchen & Appliances,2018-09-02,9421.0244140625,week_sin,-0.8854560256532096,-661.6285400390625,down,6773.62646484375
category,Kitchen & Appliances,2018-09-02,9421.0244140625,week_cos,-0.4647231720437691,22.06294059753418,up,6773.62646484375
category,Kitchen & Appliances,2018-09-09,9956.140625,lag_1,9421.0244140625,-34.539649963378906,down,6773.62646484375
category,Kitchen & Appliances,2018-09-09,9956.140625,lag_4,10811.45,538.7422485351562,up,6773.62646484375
category,Kitchen & Appliances,2018-09-09,9956.140625,lag_52,3341.12,903.4702758789062,up,6773.62646484375
category,Kitchen & Appliances,2018-09-09,9956.140625,rolling_mean_4,8220.118603515626,-351.6252136230469,down,6773.62646484375
category,Kitchen & Appliances,2018-09-09,9956.140625,rolling_std_4,3170.6969960460847,65.41837310791016,up,6773.62646484375
category,Kitchen & Appliances,2018-09-09,9956.140625,year,2018.0,2291.03662109375,up,6773.62646484375
category,Kitchen & Appliances,2018-09-09,9956.140625,month,9.0,71.2647933959961,up,6773.62646484375
category,Kitchen & Appliances,2018-09-09,9956.140625,quarter,3.0,4.321516036987305,up,6773.62646484375
category,Kitchen & Appliances,2018-09-09,9956.140625,week_of_year,36.0,-382.2744140625,down,6773.62646484375
category,Kitchen & Appliances,2018-09-09,9956.140625,day_of_week,6.0,0.0,neutral,6773.62646484375
category,Kitchen & Appliances,2018-09-09,9956.140625,is_weekend,1.0,0.0,neutral,6773.62646484375
category,Kitchen & Appliances,2018-09-09,9956.140625,days_to_month_end,21.0,336.8212585449219,up,6773.62646484375
category,Kitchen & Appliances,2018-09-09,9956.140625,month_sin,-1.0,223.8624267578125,up,6773.62646484375
category,Kitchen & Appliances,2018-09-09,9956.140625,month_cos,-1.8369701987210297e-16,9.71278190612793,up,6773.62646484375
category,Kitchen & Appliances,2018-09-09,9956.140625,week_sin,-0.9350162426854147,-530.9972534179688,down,6773.62646484375
category,Kitchen & Appliances,2018-09-09,9956.140625,week_cos,-0.3546048870425359,37.299346923828125,up,6773.62646484375
category,Kitchen & Appliances,2018-09-16,8923.7734375,lag_1,9956.140625,-118.81062316894531,down,6773.62646484375
category,Kitchen & Appliances,2018-09-16,8923.7734375,lag_4,9045.42,142.24655151367188,up,6773.62646484375
category,Kitchen & Appliances,2018-09-16,8923.7734375,lag_52,8445.17,796.76220703125,up,6773.62646484375
category,Kitchen & Appliances,2018-09-16,8923.7734375,rolling_mean_4,8006.291259765625,-379.91705322265625,down,6773.62646484375
category,Kitchen & Appliances,2018-09-16,8923.7734375,rolling_std_4,2959.4956689239757,-566.11865234375,down,6773.62646484375
category,Kitchen & Appliances,2018-09-16,8923.7734375,year,2018.0,2280.1435546875,up,6773.62646484375
category,Kitchen & Appliances,2018-09-16,8923.7734375,month,9.0,79.79165649414062,up,6773.62646484375
category,Kitchen & Appliances,2018-09-16,8923.7734375,quarter,3.0,2.2932286262512207,up,6773.62646484375
category,Kitchen & Appliances,2018-09-16,8923.7734375,week_of_year,37.0,-319.04925537109375,down,6773.62646484375
category,Kitchen & Appliances,2018-09-16,8923.7734375,day_of_week,6.0,0.0,neutral,6773.62646484375
category,Kitchen & Appliances,2018-09-16,8923.7734375,is_weekend,1.0,0.0,neutral,6773.62646484375
category,Kitchen & Appliances,2018-09-16,8923.7734375,days_to_month_end,14.0,208.18951416015625,up,6773.62646484375
category,Kitchen & Appliances,2018-09-16,8923.7734375,month_sin,-1.0,209.620361328125,up,6773.62646484375
category,Kitchen & Appliances,2018-09-16,8923.7734375,month_cos,-1.8369701987210297e-16,-11.73447322845459,down,6773.62646484375
category,Kitchen & Appliances,2018-09-16,8923.7734375,week_sin,-0.970941817426052,-205.8833465576172,down,6773.62646484375
category,Kitchen & Appliances,2018-09-16,8923.7734375,week_cos,-0.23931566428755774,32.61697006225586,up,6773.62646484375
category,Kitchen & Appliances,2018-09-23,5700.36279296875,lag_1,8923.7734375,-807.898681640625,down,6773.62646484375
category,Kitchen & Appliances,2018-09-23,5700.36279296875,lag_4,3602.58,-987.7349853515625,down,6773.62646484375
category,Kitchen & Appliances,2018-09-23,5700.36279296875,lag_52,1663.6399999999999,1180.868896484375,up,6773.62646484375
category,Kitchen & Appliances,2018-09-23,5700.36279296875,rolling_mean_4,7975.879619140625,-374.0442199707031,down,6773.62646484375
category,Kitchen & Appliances,2018-09-23,5700.36279296875,rolling_std_4,2945.851850725945,-501.6478271484375,down,6773.62646484375
category,Kitchen & Appliances,2018-09-23,5700.36279296875,year,2018.0,1775.265625,up,6773.62646484375
category,Kitchen & Appliances,2018-09-23,5700.36279296875,month,9.0,50.883174896240234,up,6773.62646484375
category,Kitchen & Appliances,2018-09-23,5700.36279296875,quarter,3.0,4.321516036987305,up,6773.62646484375
category,Kitchen & Appliances,2018-09-23,5700.36279296875,week_of_year,38.0,-521.5794677734375,down,6773.62646484375
category,Kitchen & Appliances,2018-09-23,5700.36279296875,day_of_week,6.0,0.0,neutral,6773.62646484375
category,Kitchen & Appliances,2018-09-23,5700.36279296875,is_weekend,1.0,0.0,neutral,6773.62646484375
category,Kitchen & Appliances,2018-09-23,5700.36279296875,days_to_month_end,7.0,-70.89860534667969,down,6773.62646484375
category,Kitchen & Appliances,2018-09-23,5700.36279296875,month_sin,-1.0,186.03887939453125,up,6773.62646484375
category,Kitchen & Appliances,2018-09-23,5700.36279296875,month_cos,-1.8369701987210297e-16,-3.5381851196289062,down,6773.62646484375
category,Kitchen & Appliances,2018-09-23,5700.36279296875,week_sin,-0.992708874098054,-1006.3464965820312,down,6773.62646484375
category,Kitchen & Appliances,2018-09-23,5700.36279296875,week_cos,-0.12053668025532357,3.0439822673797607,up,6773.62646484375
category,"Office, Business & Services",2018-09-02,11705.5517578125,lag_1,6683.84,-698.0283203125,down,9239.1494140625
category,"Office, Business & Services",2018-09-02,11705.5517578125,lag_4,17155.57,629.5137329101562,up,9239.1494140625
category,"Office, Business & Services",2018-09-02,11705.5517578125,lag_52,5444.59,1098.5709228515625,up,9239.1494140625
category,"Office, Business & Services",2018-09-02,11705.5517578125,rolling_mean_4,10984.432499999999,1411.4862060546875,up,9239.1494140625
category,"Office, Business & Services",2018-09-02,11705.5517578125,rolling_std_4,4705.821110549324,783.9306030273438,up,9239.1494140625
category,"Office, Business & Services",2018-09-02,11705.5517578125,year,2018.0,0.0,neutral,9239.1494140625
category,"Office, Business & Services",2018-09-02,11705.5517578125,month,9.0,-0.7169303894042969,down,9239.1494140625
category,"Office, Business & Services",2018-09-02,11705.5517578125,quarter,3.0,1.8604443073272705,up,9239.1494140625
category,"Office, Business & Services",2018-09-02,11705.5517578125,week_of_year,35.0,-512.0142822265625,down,9239.1494140625
category,"Office, Business & Services",2018-09-02,11705.5517578125,day_of_week,6.0,0.0,neutral,9239.1494140625
category,"Office, Business & Services",2018-09-02,11705.5517578125,is_weekend,1.0,0.0,neutral,9239.1494140625
category,"Office, Business & Services",2018-09-02,11705.5517578125,days_to_month_end,28.0,1069.54736328125,up,9239.1494140625
category,"Office, Business & Services",2018-09-02,11705.5517578125,month_sin,-1.0,-89.29518127441406,down,9239.1494140625
category,"Office, Business & Services",2018-09-02,11705.5517578125,month_cos,-1.8369701987210297e-16,37.354801177978516,up,9239.1494140625
category,"Office, Business & Services",2018-09-02,11705.5517578125,week_sin,-0.8854560256532096,-1309.05419921875,down,9239.1494140625
category,"Office, Business & Services",2018-09-02,11705.5517578125,week_cos,-0.4647231720437691,43.255577087402344,up,9239.1494140625
category,"Office, Business & Services",2018-09-09,10928.0517578125,lag_1,11705.5517578125,96.18425750732422,up,9239.1494140625
category,"Office, Business & Services",2018-09-09,10928.0517578125,lag_4,12062.460000000001,314.5270080566406,up,9239.1494140625
category,"Office, Business & Services",2018-09-09,10928.0517578125,lag_52,4780.64,1171.9903564453125,up,9239.1494140625
category,"Office, Business & Services",2018-09-09,10928.0517578125,rolling_mean_4,9621.927939453126,1733.405517578125,up,9239.1494140625
category,"Office, Business & Services",2018-09-09,10928.0517578125,rolling_std_4,2673.677692088351,-192.52462768554688,down,9239.1494140625
category,"Office, Business & Services",2018-09-09,10928.0517578125,year,2018.0,0.0,neutral,9239.1494140625
category,"Office, Business & Services",2018-09-09,10928.0517578125,month,9.0,-18.944927215576172,down,9239.1494140625
category,"Office, Business & Services",2018-09-09,10928.0517578125,quarter,3.0,1.8604443073272705,up,9239.1494140625
category,"Office, Business & Services",2018-09-09,10928.0517578125,week_of_year,36.0,-702.627685546875,down,9239.1494140625
category,"Office, Business & Services",2018-09-09,10928.0517578125,day_of_week,6.0,0.0,neutral,9239.1494140625
category,"Office, Business & Services",2018-09-09,10928.0517578125,is_weekend,1.0,0.0,neutral,9239.1494140625
category,"Office, Business & Services",2018-09-09,10928.0517578125,days_to_month_end,21.0,585.7338256835938,up,9239.1494140625
category,"Office, Business & Services",2018-09-09,10928.0517578125,month_sin,-1.0,-99.19218444824219,down,9239.1494140625
category,"Office, Business & Services",2018-09-09,10928.0517578125,month_cos,-1.8369701987210297e-16,79.44140625,up,9239.1494140625
category,"Office, Business & Services",2018-09-09,10928.0517578125,week_sin,-0.9350162426854147,-1309.72705078125,down,9239.1494140625
category,"Office, Business & Services",2018-09-09,10928.0517578125,week_cos,-0.3546048870425359,28.77766227722168,up,9239.1494140625
category,"Office, Business & Services",2018-09-16,9693.8447265625,lag_1,10928.0517578125,122.61022186279297,up,9239.1494140625
category,"Office, Business & Services",2018-09-16,9693.8447265625,lag_4,8035.86,-157.49917602539062,down,9239.1494140625
category,"Office, Business & Services",2018-09-16,9693.8447265625,lag_52,4753.71,1174.7752685546875,up,9239.1494140625
category,"Office, Business & Services",2018-09-16,9693.8447265625,rolling_mean_4,9338.32587890625,1268.97900390625,up,9239.1494140625
category,"Office, Business & Services",2018-09-16,9693.8447265625,rolling_std_4,2371.61684502756,108.89430236816406,up,9239.1494140625
category,"Office, Business & Services",2018-09-16,9693.8447265625,year,2018.0,0.0,neutral,9239.1494140625
category,"Office, Business & Services",2018-09-16,9693.8447265625,month,9.0,16.55023765563965,up,9239.1494140625
category,"Office, Business & Services",2018-09-16,9693.8447265625,quarter,3.0,1.8604443073272705,up,9239.1494140625
category,"Office, Business & Services",2018-09-16,9693.8447265625,week_of_year,37.0,-621.3682861328125,down,9239.1494140625
category,"Office, Business & Services",2018-09-16,9693.8447265625,day_of_week,6.0,0.0,neutral,9239.1494140625
category,"Office, Business & Services",2018-09-16,9693.8447265625,is_weekend,1.0,0.0,neutral,9239.1494140625
category,"Office, Business & Services",2018-09-16,9693.8447265625,days_to_month_end,14.0,-286.5644836425781,down,9239.1494140625
category,"Office, Business & Services",2018-09-16,9693.8447265625,month_sin,-1.0,-90.28329467773438,down,9239.1494140625
category,"Office, Business & Services",2018-09-16,9693.8447265625,month_cos,-1.8369701987210297e-16,62.231632232666016,up,9239.1494140625
category,"Office, Business & Services",2018-09-16,9693.8447265625,week_sin,-0.970941817426052,-1127.3519287109375,down,9239.1494140625
category,"Office, Business & Services",2018-09-16,9693.8447265625,week_cos,-0.23931566428755774,-18.13538932800293,down,9239.1494140625
category,"Office, Business & Services",2018-09-23,10001.994140625,lag_1,9693.8447265625,405.4596252441406,up,9239.1494140625
category,"Office, Business & Services",2018-09-23,10001.994140625,lag_4,6683.84,-261.29339599609375,down,9239.1494140625
category,"Office, Business & Services",2018-09-23,10001.994140625,lag_52,6630.16,813.0386352539062,up,9239.1494140625
category,"Office, Business & Services",2018-09-23,10001.994140625,rolling_mean_4,9752.822060546874,1592.66259765625,up,9239.1494140625
category,"Office, Business & Services",2018-09-23,10001.994140625,rolling_std_4,2207.294522396184,146.52618408203125,up,9239.1494140625
category,"Office, Business & Services",2018-09-23,10001.994140625,year,2018.0,0.0,neutral,9239.1494140625
category,"Office, Business & Services",2018-09-23,10001.994140625,month,9.0,30.741668701171875,up,9239.1494140625
category,"Office, Business & Services",2018-09-23,10001.994140625,quarter,3.0,1.8604443073272705,up,9239.1494140625
category,"Office, Business & Services",2018-09-23,10001.994140625,week_of_year,38.0,-590.320068359375,down,9239.1494140625
category,"Office, Business & Services",2018-09-23,10001.994140625,day_of_week,6.0,0.0,neutral,9239.1494140625
category,"Office, Business & Services",2018-09-23,10001.994140625,is_weekend,1.0,0.0,neutral,9239.1494140625
